,final_pos,points,name,age,country,id,competition,place,date,category,weapon,gender,event,type,td_pre256,tr_pre256,opp_pre256,match_dif_pre256,match_res_pre256,td_pre128,tr_pre128,opp_pre128,match_dif_pre128,match_res_pre128,td_pre64,tr_pre64,opp_pre64,match_dif_pre64,match_res_pre64,td_t64,tr_t64,opp_t64,match_dif_t64,match_res_t64,td_t32,tr_t32,opp_t32,match_dif_t32,match_res_t32,td_t16,tr_t16,opp_t16,match_dif_t16,match_res_t16,td_t8,tr_t8,opp_t8,match_dif_t8,match_res_t8,td_semi,tr_semi,opp_semi,match_dif_semi,match_res_semi,td_final,tr_final,opp_final,match_dif_final,match_res_final,rank_poule,poule_vict,M,td_polues,tr_poules,poule_ind,p_diff,poule_order,p1,p2,p3,p4,p5,p6,p_matches,p1_result,p1_td,p1_tr,p1_opp,p2_result,p2_td,p2_tr,p2_opp,p3_result,p3_td,p3_tr,p3_opp,p4_result,p4_td,p4_tr,p4_opp,p5_result,p5_td,p5_tr,p5_opp,p6_result,p6_td,p6_tr,p6_opp
1276,189.0,0.25,HUBER Pia,19.0,AUT,huberpia,Coupe du Monde,Tallin,2022-11-11 00:00:00,S,E,F,I,A,12.0,15.0,gundryjessi,-3.0,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170.0,2.0,6.0,22.0,25.0,0.333,-3.0,3.0,D/3,V/5,D/4,D/2,D/3,V/5,6.0,D,3.0,5.0,guzzivincen,V,5.0,2.0,stanierlydi,D,4.0,5.0,vuorinenann,D,3.0,5.0,martenssone,D,2.0,5.0,vassiljevak,V,5.0,3.0,epeelaurenc
1277,189.0,0.25,PROKSIKOVA Patricie,20.0,CZE,proksikovap,Coupe du Monde,Tallin,2022-11-11 00:00:00,S,E,F,I,A,12.0,15.0,grijakjana,-3.0,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170.0,2.0,6.0,22.0,25.0,0.333,-3.0,6.0,V/5,D/4,D/3,D/4,D/1,V/5,6.0,D,3.0,5.0,zittelalexa,V,5.0,3.0,kecmanmilic,D,4.0,5.0,pantelyeyev,D,4.0,5.0,hechtdar,V,5.0,2.0,kalmangyong,D,1.0,3.0,kecmanmilic
1278,192.0,0.25,BORSODY Emma,22.0,HUN,borsodyemma,Coupe du Monde,Tallin,2022-11-11 00:00:00,S,E,F,I,A,14.0,15.0,takahashier,-1.0,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.0,2.0,6.0,20.0,23.0,0.333,-3.0,2.0,D/3,D/2,D/3,D/3,V/4,V/5,6.0,D,3.0,4.0,mummemelie,D,2.0,5.0,yusihan,V,4.0,2.0,linyikheico,V,5.0,2.0,aussandra,D,3.0,5.0,muridovatam,D,3.0,5.0,piaseckacar
1279,193.0,0.25,LEHTONEN Suvi,39.0,FIN,lehtonensuv,Coupe du Monde,Tallin,2022-11-11 00:00:00,S,E,F,I,A,12.0,13.0,chanwailing,-1.0,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176.0,2.0,6.0,18.0,21.0,0.333,-3.0,6.0,D/1,V/5,V/5,D/1,D/3,D/3,6.0,V,5.0,4.0,labroemma,D,3.0,5.0,swatowska-w,V,5.0,1.0,rochalucie,D,1.0,4.0,hesssanchog,D,1.0,3.0,demarchiele,D,3.0,5.0,swatowska-w
1280,194.0,0.25,AGATH Thordis,21.0,AUT,agaththordi,Coupe du Monde,Tallin,2022-11-11 00:00:00,S,E,F,I,A,7.0,15.0,conrademily,-8.0,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177.0,2.0,6.0,17.0,20.0,0.333,-3.0,5.0,D/3,V/4,D/2,D/0,V/5,D/3,6.0,V,4.0,0.0,limvictoria,D,0.0,4.0,pawlowskama,D,3.0,4.0,ketkarketki,D,3.0,4.0,cisnerosale,D,2.0,5.0,naritaruka,V,5.0,3.0,zhumingye
1281,195.0,0.25,LAWSON Danielle,24.0,GBR,lawsondanie,Coupe du Monde,Tallin,2022-11-11 00:00:00,S,E,F,I,A,6.0,15.0,naritaruka,-9.0,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178.0,2.0,6.0,24.0,28.0,0.333,-4.0,6.0,D/4,D/3,D/4,D/3,V/5,V/5,6.0,D,4.0,5.0,sennerlinho,V,5.0,4.0,abdulrahman,D,3.0,5.0,louismariea,D,3.0,5.0,prosinasofi,D,4.0,5.0,bogdanovade,V,5.0,4.0,abdulrahman
1282,196.0,0.25,GRADY Miriam,22.0,USA,gradymiriam,Coupe du Monde,Tallin,2022-11-11 00:00:00,S,E,F,I,A,12.0,15.0,raposodana,-3.0,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179.0,2.0,6.0,23.0,27.0,0.333,-4.0,4.0,D/2,D/4,V/5,V/4,D/4,D/4,6.0,D,2.0,5.0,vainbergsop,V,4.0,3.0,bobrovaeliz,V,5.0,4.0,hille-dahlt,D,4.0,5.0,bekensolane,D,4.0,5.0,ditellaisab,D,4.0,5.0,favreaurore
1283,197.0,0.25,HUELLAS-BRUSKIEWICZ Marie-Rose,27.0,CAN,huellas-bru,Coupe du Monde,Tallin,2022-11-11 00:00:00,S,E,F,I,A,11.0,15.0,abdulrahman,-4.0,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180.0,2.0,6.0,22.0,26.0,0.333,-4.0,6.0,D/4,V/5,D/3,D/2,D/3,V/5,6.0,D,3.0,5.0,yudanwoo,V,5.0,4.0,washingtoni,V,5.0,2.0,zivanovicjo,D,2.0,5.0,kardosedina,D,4.0,5.0,elkordcamil,D,3.0,4.0,washingtoni
1284,197.0,0.25,NING Emma,17.0,CAN,ningemma,Coupe du Monde,Tallin,2022-11-11 00:00:00,S,E,F,I,A,11.0,15.0,mummemelie,-4.0,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180.0,2.0,6.0,22.0,26.0,0.333,-4.0,5.0,D/4,D/2,V/5,V/5,D/3,D/3,6.0,D,2.0,5.0,chukamong,V,5.0,4.0,besternatan,D,4.0,5.0,loehrlisa-m,D,3.0,5.0,kharkovavla,V,5.0,2.0,stillernata,D,3.0,5.0,vandingenen
1285,199.0,0.25,CLERICI Alice,26.0,ITA,clericialic,Coupe du Monde,Tallin,2022-11-11 00:00:00,S,E,F,I,A,14.0,15.0,kardosedina,-1.0,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182.0,2.0,6.0,21.0,25.0,0.333,-4.0,5.0,V/5,D/3,D/3,V/5,D/2,D/3,6.0,D,3.0,4.0,bosvalentin,V,5.0,4.0,conrademily,V,5.0,3.0,knezevickat,D,3.0,4.0,yoshimurami,D,3.0,5.0,anisdinara,D,2.0,5.0,mowanlin
1286,200.0,0.0,LIN Yik Hei Coco,27.0,HKG,linyikheico,Coupe du Monde,Tallin,2022-11-11 00:00:00,S,E,F,I,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184.0,2.0,6.0,18.0,22.0,0.333,-4.0,6.0,V/4,D/2,D/3,D/2,D/2,V/5,6.0,D,3.0,4.0,yusihan,V,5.0,3.0,aussandra,D,2.0,4.0,borsodyemma,D,2.0,5.0,muridovatam,V,4.0,1.0,piaseckacar,D,2.0,3.0,aussandra
1287,201.0,0.0,MIZERA Olga,31.0,POL,mizeraolga,Coupe du Monde,Tallin,2022-11-11 00:00:00,S,E,F,I,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,185.0,2.0,6.0,17.0,21.0,0.333,-4.0,3.0,V/5,V/5,D/2,D/3,D/2,D/0,6.0,D,2.0,3.0,vellestekar,V,5.0,1.0,muharieszte,D,2.0,5.0,landotamara,V,5.0,2.0,korneevaari,D,3.0,5.0,sunyiwen,D,0.0,5.0,jeongjiyoun
1288,202.0,0.0,GUIMARAES Maria Carolina,22.0,BRA,guimaraesma,Coupe du Monde,Tallin,2022-11-11 00:00:00,S,E,F,I,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186.0,2.0,6.0,21.0,26.0,0.333,-5.0,7.0,D/4,D/2,D/3,V/5,V/5,D/2,6.0,D,4.0,5.0,mateosmaria,D,2.0,5.0,maksymenkoa,V,5.0,4.0,kriegerange,D,2.0,5.0,jaramilloqu,V,5.0,4.0,kuuskkristi,V,5.0,3.0,huzayenlma
1289,202.0,0.0,NOR ANUAR Filzah Hidayah Binte,18.0,SGP,noranuarfil,Coupe du Monde,Tallin,2022-11-11 00:00:00,S,E,F,I,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186.0,2.0,6.0,21.0,26.0,0.333,-5.0,2.0,D/3,V/5,D/4,D/1,D/3,V/5,6.0,D,1.0,5.0,jaskullakla,V,5.0,3.0,garciarodri,D,3.0,5.0,pytkakamila,V,5.0,3.0,limjoomi,D,4.0,5.0,coufalovaan,D,3.0,5.0,vitaliscora
1290,204.0,0.0,BULMAN Imogen,19.0,GBR,bulmanimoge,Coupe du Monde,Tallin,2022-11-11 00:00:00,S,E,F,I,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188.0,2.0,6.0,20.0,25.0,0.333,-5.0,2.0,V/5,D/3,D/2,D/1,V/5,D/4,6.0,D,1.0,5.0,terayamatam,D,3.0,5.0,vornanenann,V,5.0,3.0,jonasanna,D,4.0,5.0,husseinaya,D,2.0,5.0,raposodana,V,5.0,2.0,staehlilaur
1291,204.0,0.0,JOYCE Michaela,18.0,USA,joycemichae,Coupe du Monde,Tallin,2022-11-11 00:00:00,S,E,F,I,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188.0,2.0,6.0,20.0,25.0,0.333,-5.0,1.0,V/5,D/1,D/1,D/4,D/4,V/5,6.0,D,1.0,5.0,mackinnonle,V,5.0,2.0,sadlerlouis,D,4.0,5.0,komissarova,D,1.0,5.0,praxmarerle,D,4.0,5.0,hilbrigvikt,V,5.0,3.0,kurokiyume
1292,204.0,0.0,KHATRI Taniksha,19.0,IND,khatritanik,Coupe du Monde,Tallin,2022-11-11 00:00:00,S,E,F,I,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188.0,2.0,6.0,20.0,25.0,0.333,-5.0,4.0,D/2,V/5,V/5,D/2,D/2,D/4,6.0,D,2.0,4.0,husisianhad,D,2.0,5.0,maaninkamoa,V,5.0,2.0,masaloolivi,D,2.0,5.0,tangjunyao,V,5.0,4.0,mihalykata,D,4.0,5.0,salminenann
1293,207.0,0.0,ENACHE Talida,21.0,ROU,enachetalid,Coupe du Monde,Tallin,2022-11-11 00:00:00,S,E,F,I,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191.0,2.0,6.0,18.0,23.0,0.333,-5.0,2.0,D/3,D/1,V/5,V/5,D/3,D/1,6.0,V,5.0,2.0,romanovaole,D,1.0,5.0,bozzaalessa,D,3.0,5.0,centenerama,D,1.0,5.0,favreangeli,V,5.0,1.0,xuannicole,D,3.0,5.0,nabethcamil
1294,207.0,0.0,LIM Joo Mi,27.0,KOR,limjoomi,Coupe du Monde,Tallin,2022-11-11 00:00:00,S,E,F,I,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191.0,2.0,6.0,18.0,23.0,0.333,-5.0,7.0,D/1,D/3,V/5,D/3,D/4,V/2,6.0,D,1.0,5.0,vitaliscora,V,2.0,1.0,pytkakamila,D,4.0,5.0,jaskullakla,D,3.0,5.0,noranuarfil,D,3.0,3.0,garciarodri,D,3.0,4.0,coufalovaan
1295,209.0,0.0,NIKOLAICHUK Sofiya,20.0,KAZ,nikolaichuk,Coupe du Monde,Tallin,2022-11-11 00:00:00,S,E,F,I,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193.0,2.0,6.0,17.0,22.0,0.333,-5.0,4.0,V/5,V/5,D/3,D/2,D/0,D/2,6.0,V,5.0,0.0,reumuellerm,D,2.0,5.0,mavrikiouir,D,3.0,5.0,doquetanael,D,0.0,5.0,cebulaanne,V,5.0,2.0,powellalexa,D,2.0,5.0,wetzkerlaur
1296,210.0,0.0,KORNEEVA Arina,26.0,GEO,korneevaari,Coupe du Monde,Tallin,2022-11-11 00:00:00,S,E,F,I,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194.0,2.0,6.0,20.0,26.0,0.333,-6.0,1.0,D/4,D/2,D/4,D/1,V/4,V/5,6.0,D,4.0,5.0,landotamara,V,5.0,3.0,jeongjiyoun,D,1.0,5.0,sunyiwen,D,2.0,5.0,mizeraolga,V,4.0,3.0,vellestekar,D,4.0,5.0,muharieszte
1297,210.0,0.0,MAANINKA Moa,18.0,SWE,maaninkamoa,Coupe du Monde,Tallin,2022-11-11 00:00:00,S,E,F,I,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194.0,2.0,6.0,20.0,26.0,0.333,-6.0,5.0,D/1,D/3,V/5,V/5,D/3,D/3,6.0,D,3.0,5.0,mihalykata,V,5.0,2.0,khatritanik,D,1.0,5.0,husisianhad,D,3.0,5.0,salminenann,V,5.0,4.0,masaloolivi,D,3.0,5.0,tangjunyao
1298,210.0,0.0,XUAN Nicole,15.0,CAN,xuannicole,Coupe du Monde,Tallin,2022-11-11 00:00:00,S,E,F,I,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194.0,2.0,6.0,20.0,26.0,0.333,-6.0,4.0,D/4,D/1,D/3,V/5,V/5,D/2,6.0,D,4.0,5.0,nabethcamil,V,5.0,2.0,romanovaole,D,3.0,5.0,bozzaalessa,V,5.0,4.0,centenerama,D,1.0,5.0,enachetalid,D,2.0,5.0,favreangeli
1299,213.0,0.0,NGO NTAT SARAH Sarah Florence,41.0,CMR,ngontatsara,Coupe du Monde,Tallin,2022-11-11 00:00:00,S,E,F,I,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197.0,2.0,6.0,19.0,25.0,0.333,-6.0,7.0,D/1,D/2,V/5,D/3,D/3,V/5,6.0,D,1.0,5.0,satonozomi,V,5.0,4.0,aigermanova,D,3.0,5.0,nixoncather,D,2.0,5.0,tothjazmin,D,3.0,1.0,beseckadarj,D,3.0,5.0,janellizofi
1300,213.0,0.0,PECHOVOVA Michala,32.0,CZE,pechovovami,Coupe du Monde,Tallin,2022-11-11 00:00:00,S,E,F,I,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197.0,2.0,6.0,19.0,25.0,0.333,-6.0,1.0,V/5,D/3,D/1,D/4,V/5,D/1,6.0,D,1.0,5.0,zabolotnada,D,1.0,5.0,veresgreta,D,4.0,5.0,grijakmarta,D,3.0,5.0,bukilili,V,5.0,2.0,hidevictori,V,5.0,3.0,fongsumsoph
1301,215.0,0.0,VASSILJEVA Karina,19.0,EST,vassiljevak,Coupe du Monde,Tallin,2022-11-11 00:00:00,S,E,F,I,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199.0,2.0,6.0,18.0,24.0,0.333,-6.0,5.0,V/5,D/4,V/5,D/0,D/1,D/3,6.0,D,4.0,5.0,stanierlydi,D,0.0,5.0,vuorinenann,V,5.0,2.0,martenssone,D,3.0,5.0,epeelaurenc,V,5.0,2.0,huberpia,D,1.0,5.0,guzzivincen
1302,216.0,0.0,MESIC Ana,24.0,CRO,mesicana,Coupe du Monde,Tallin,2022-11-11 00:00:00,S,E,F,I,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.0,2.0,6.0,21.0,28.0,0.333,-7.0,5.0,V/5,D/3,V/5,D/2,D/4,D/2,6.0,D,3.0,5.0,louismariea,D,2.0,5.0,prosinasofi,V,5.0,4.0,bogdanovade,D,2.0,5.0,abdulrahman,V,5.0,4.0,sennerlinho,D,4.0,5.0,lawsondanie
1303,217.0,0.0,FONG Sum Sophia,16.0,HKG,fongsumsoph,Coupe du Monde,Tallin,2022-11-11 00:00:00,S,E,F,I,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201.0,2.0,6.0,20.0,27.0,0.333,-7.0,2.0,D/3,D/1,V/5,D/4,V/5,D/2,6.0,D,4.0,5.0,grijakmarta,D,1.0,5.0,bukilili,V,5.0,4.0,hidevictori,D,2.0,5.0,veresgreta,V,5.0,3.0,zabolotnada,D,3.0,5.0,pechovovami
1304,217.0,0.0,STANIER Lydia,25.0,GBR,stanierlydi,Coupe du Monde,Tallin,2022-11-11 00:00:00,S,E,F,I,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201.0,2.0,6.0,20.0,27.0,0.333,-7.0,2.0,V/5,D/2,D/4,V/5,D/2,D/2,6.0,V,5.0,4.0,vassiljevak,D,2.0,5.0,huberpia,D,2.0,5.0,guzzivincen,D,2.0,5.0,epeelaurenc,D,4.0,5.0,vuorinenann,V,5.0,3.0,martenssone
1305,219.0,0.0,SAITO Hana,20.0,JPN,saitohana,Coupe du Monde,Tallin,2022-11-11 00:00:00,S,E,F,I,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203.0,2.0,6.0,19.0,26.0,0.333,-7.0,3.0,V/5,V/5,D/2,D/2,D/3,D/2,6.0,D,3.0,5.0,kryvytskaol,V,5.0,4.0,aschehougir,D,2.0,3.0,kangyoungmi,V,5.0,4.0,gogniatvani,D,2.0,5.0,foiettanico,D,2.0,5.0,lixandrunic
1306,220.0,0.0,VORNANEN Anni,31.0,FIN,vornanenann,Coupe du Monde,Tallin,2022-11-11 00:00:00,S,E,F,I,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204.0,2.0,6.0,19.0,27.0,0.333,-8.0,3.0,D/1,V/5,V/5,D/3,D/1,D/4,6.0,D,1.0,5.0,jonasanna,V,5.0,3.0,bulmanimoge,V,5.0,4.0,raposodana,D,1.0,5.0,staehlilaur,D,3.0,5.0,terayamatam,D,4.0,5.0,husseinaya
1307,221.0,0.0,DALAL Sheetal,20.0,IND,dalalsheeta,Coupe du Monde,Tallin,2022-11-11 00:00:00,S,E,F,I,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205.0,2.0,6.0,15.0,23.0,0.333,-8.0,6.0,D/0,V/4,V/5,D/3,D/3,D/0,6.0,V,5.0,2.0,paschealyss,D,0.0,3.0,linsheng,V,4.0,3.0,barnesrache,D,3.0,5.0,kohellemeih,D,0.0,5.0,conradalice,D,3.0,3.0,linsheng
1308,222.0,0.0,JANSE VAN RENSBURG Genevieve,18.0,AUS,jansevanren,Coupe du Monde,Tallin,2022-11-11 00:00:00,S,E,F,I,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,206.0,2.0,6.0,18.0,27.0,0.333,-9.0,4.0,V/5,D/1,D/4,D/3,V/5,D/0,6.0,V,5.0,4.0,salminensar,D,3.0,5.0,brunnerpaul,D,4.0,5.0,brovkoinna,V,5.0,3.0,milicicandj,D,1.0,5.0,botvinnikya,D,0.0,5.0,zuikovavero
1309,223.0,0.0,NOVOSJOLOVA Luiza,18.0,EST,novosjolova,Coupe du Monde,Tallin,2022-11-11 00:00:00,S,E,F,I,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207.0,2.0,6.0,17.0,26.0,0.333,-9.0,5.0,D/2,D/2,D/3,V/5,D/0,V/5,6.0,D,2.0,5.0,azukaitevik,V,5.0,2.0,elamurmia,D,2.0,5.0,dvininavale,V,5.0,5.0,martenssone,D,3.0,5.0,mroszczakan,D,0.0,4.0,ehabnardin
1310,224.0,0.0,SALM Gaia-Marianna,29.0,EST,salmgaia-ma,Coupe du Monde,Tallin,2022-11-11 00:00:00,S,E,F,I,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208.0,2.0,6.0,15.0,25.0,0.333,-10.0,1.0,V/5,D/2,D/2,D/1,V/5,D/0,6.0,D,2.0,5.0,hatzfiona,D,0.0,5.0,boonekelly,D,1.0,5.0,leehyein,D,2.0,5.0,grijakjana,V,5.0,2.0,boronenkoil,V,5.0,3.0,suzukihonam
1311,225.0,0.0,ALDANA Naiara,27.0,ESP,aldananaiar,Coupe du Monde,Tallin,2022-11-11 00:00:00,S,E,F,I,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209.0,1.0,5.0,13.0,18.0,0.2,-5.0,5.0,D/2,D/3,D/0,D/3,V/5,,5.0,V,5.0,2.0,spicesarah,D,3.0,4.0,parkfaith,D,0.0,2.0,hsiehkaylin,D,2.0,5.0,leborhannah,D,3.0,5.0,matskevitsi,,,,
1312,226.0,0.0,ENGDAHL Sophie,22.0,SWE,engdahlsoph,Coupe du Monde,Tallin,2022-11-11 00:00:00,S,E,F,I,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210.0,1.0,5.0,16.0,22.0,0.2,-6.0,3.0,D/2,D/2,D/3,V/5,D/4,,5.0,D,3.0,5.0,lorenzthere,D,2.0,5.0,saligerovak,V,5.0,2.0,kverfeldmar,D,2.0,5.0,svystilyuli,D,4.0,5.0,klughardtgl,,,,
1313,227.0,0.0,MATSKEVITS Iris Maria,20.0,EST,matskevitsi,Coupe du Monde,Tallin,2022-11-11 00:00:00,S,E,F,I,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,211.0,1.0,5.0,16.0,23.0,0.2,-7.0,2.0,D/2,D/2,D/3,V/5,D/4,,5.0,D,2.0,5.0,leborhannah,D,4.0,5.0,spicesarah,D,3.0,5.0,parkfaith,D,2.0,5.0,hsiehkaylin,V,5.0,3.0,aldananaiar,,,,
1314,228.0,0.0,SAMKO Anastasiia,23.0,UKR,samkoanasta,Coupe du Monde,Tallin,2022-11-11 00:00:00,S,E,F,I,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,212.0,1.0,5.0,11.0,21.0,0.2,-10.0,2.0,D/1,V/3,D/4,D/2,D/1,,5.0,D,1.0,4.0,ehleralexan,D,1.0,5.0,beljajevaju,D,4.0,5.0,cagninbeatr,V,3.0,2.0,nagaianna,D,2.0,5.0,caronjulia,,,,
1315,229.0,0.0,KVERFELD Maria,16.0,EST,kverfeldmar,Coupe du Monde,Tallin,2022-11-11 00:00:00,S,E,F,I,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213.0,1.0,5.0,11.0,22.0,0.2,-11.0,5.0,D/2,D/2,D/2,V/5,D/0,,5.0,D,0.0,5.0,klughardtgl,V,5.0,2.0,lorenzthere,D,2.0,5.0,engdahlsoph,D,2.0,5.0,saligerovak,D,2.0,5.0,svystilyuli,,,,
1316,230.0,0.0,MASALO Olivija,23.0,LTU,masaloolivi,Coupe du Monde,Tallin,2022-11-11 00:00:00,S,E,F,I,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,214.0,1.0,6.0,23.0,28.0,0.167,-5.0,3.0,D/4,V/5,D/2,D/4,D/4,D/4,6.0,D,4.0,5.0,tangjunyao,V,5.0,3.0,mihalykata,D,2.0,5.0,khatritanik,D,4.0,5.0,husisianhad,D,4.0,5.0,maaninkamoa,D,4.0,5.0,salminenann
1317,231.0,0.0,HILLE-DAHL Thale,28.0,NOR,hille-dahlt,Coupe du Monde,Tallin,2022-11-11 00:00:00,S,E,F,I,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215.0,1.0,6.0,20.0,27.0,0.167,-7.0,3.0,D/4,D/2,D/4,V/5,D/3,D/2,6.0,D,3.0,5.0,bekensolane,D,2.0,5.0,ditellaisab,D,4.0,5.0,gradymiriam,D,4.0,5.0,vainbergsop,V,5.0,2.0,bobrovaeliz,D,2.0,5.0,favreaurore
1318,232.0,0.0,GOLDMANN Lara,20.0,GER,goldmannlar,Coupe du Monde,Tallin,2022-11-11 00:00:00,S,E,F,I,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,216.0,1.0,6.0,19.0,26.0,0.167,-7.0,7.0,D/0,D/4,D/4,D/2,V/5,D/4,6.0,D,0.0,5.0,vanrysselel,D,4.0,5.0,varfolomyey,V,5.0,1.0,nikapinelop,D,4.0,5.0,constantine,D,2.0,5.0,galpereva,D,2.0,5.0,dionguendey
1319,233.0,0.0,BARNES Rachel,22.0,GBR,barnesrache,Coupe du Monde,Tallin,2022-11-11 00:00:00,S,E,F,I,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217.0,1.0,6.0,17.0,24.0,0.167,-7.0,2.0,D/3,V/5,D/2,D/2,D/3,D/2,6.0,D,2.0,5.0,doigcaldero,V,5.0,2.0,paschealyss,D,3.0,4.0,dalalsheeta,D,2.0,3.0,linsheng,D,2.0,5.0,kohellemeih,D,3.0,5.0,conradalice
1320,234.0,0.0,LABRO Emma,22.0,BEL,labroemma,Coupe du Monde,Tallin,2022-11-11 00:00:00,S,E,F,I,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218.0,1.0,6.0,20.0,28.0,0.167,-8.0,3.0,D/1,V/5,D/3,D/4,D/4,D/3,6.0,D,4.0,5.0,lehtonensuv,V,5.0,4.0,rochalucie,D,3.0,5.0,hesssanchog,D,1.0,4.0,demarchiele,D,4.0,5.0,romeovirgin,D,3.0,5.0,swatowska-w
1321,235.0,0.0,AIGERMANOVA Gabriela,20.0,CZE,aigermanova,Coupe du Monde,Tallin,2022-11-11 00:00:00,S,E,F,I,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219.0,1.0,6.0,19.0,27.0,0.167,-8.0,6.0,D/2,D/2,V/5,D/2,D/4,D/4,6.0,V,5.0,2.0,beseckadarj,D,4.0,5.0,ngontatsara,D,2.0,5.0,tothjazmin,D,2.0,5.0,janellizofi,D,2.0,5.0,satonozomi,D,4.0,5.0,ngontatsara
1322,235.0,0.0,GARCIA RODRIGUEZ Ines,28.0,ESP,garciarodri,Coupe du Monde,Tallin,2022-11-11 00:00:00,S,E,F,I,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219.0,1.0,6.0,19.0,27.0,0.167,-8.0,3.0,D/4,D/3,D/3,V/5,D/1,D/3,6.0,D,1.0,4.0,pytkakamila,D,3.0,5.0,noranuarfil,D,3.0,4.0,coufalovaan,D,4.0,5.0,vitaliscora,V,5.0,4.0,jaskullakla,D,3.0,5.0,limjoomi
